precision,size_mb,compute_time,intra_mean,inter_mean,ratio,margin,order_preserved,spearman_corr,intra_std,inter_std
embeddings_float64.npy,42.7735595703125,2.1268692016601562,0.32744164013060956,0.3741753911283967,0.8751020187168037,0.04673375099778715,True,1.0,0.23100372847733244,0.22579517476300123
embeddings_float32.npy,21.3868408203125,1.8333103656768799,0.32744163274765015,0.37417539954185486,0.8751019835472107,0.04673376679420471,True,0.999999999999446,0.23100373148918152,0.22579516470432281
embeddings_float16.npy,10.6934814453125,2.077348470687866,0.3274418648717044,0.3741755189948558,0.8751023202995974,0.04673365412315139,True,0.999999999007074,0.23100406739726256,0.2257953781660646
embeddings_int8.npy,5.3468017578125,2.1267778873443604,0.3277462721708753,0.37446913874560467,0.8752290596462997,0.04672286657472935,True,0.9999920727343988,0.23088098897573825,0.2256897055603312
